Texto,Label
Lula mandou cortar 76% dos empregos gerados pela Petrobras no Nordeste,Fake
Vídeo em que o senador Marcos do Val afirma ter provas claras da intervenção da USAID nas eleições presidenciais brasileiras de 2022.,Fake
Jair Bolsonaro está internado porque foi envenenado por algo em sua cela na Papudinha,Fake
Vídeo mostra reação de Bolsonaro à prisão de Lula e de Lula à prisão de Bolsonaro,Fake
"Post feito pelo deputado federal José Medeiros (PL) que usa trecho de vídeo da GloboNews sobre confronto envolvendo soldados venezuelanos na fronteira com o Brasil. Em entrevista à emissora, um militar de Pacaraima (RR) cita que o território brasileiro foi atingido por gás lacrimogêneo, balas de borracha e tiros disparados pelo Exército da Venezuela. O deputado acrescenta o seguinte comentário à postagem: “Soldado brasileiro tomando tiro de borracha de exército venezuelano. Acabou!!!”",Fake
"O Charlie Hebdo fez uma manchete com um cartoon de Lula e o título: ""Confirmado: o Supremo brasileiro é uma merda""",Fake
"Lei Rouanet vai pagar R$ 5,1 milhões para desfile de escola de samba em homenagem a Lula",Fake
"A revista reproduz várias acusações feitas pela ex-esposa de Bolsonaro em um processo que corria na Vara de Família sobre a guarda de filhos. O processo foi movido pelo presidente; ele, portanto, não é o réu.",Fake
"Haddad: “A revolução que acontece na Venezuela, é sem dúvidas uma conquista que deverá ser exemplo para todos os Paises! Parabéns Maduro! Estamos juntos !”",Fake
Foto mostra comparação do estado da BR-163 nas gestões de Lula e Bolsonaro,Fake
Ministro do STF Alexandre de Moraes manifesta preocupação com a qualidade das drogas no Brasil,Fake
Lula está com desaprovação de 88%,Fake
Pré-candidata é presa por trocar relação por voto em Goiânia.,Fake
Flávio Dino diz ser fã de primeira dama do CV em vídeo,Fake
Ministro André Mendonça disse no plenário do STF que Jair Bolsonaro sofre perseguição descarada da Justiça,Fake
Senador dos Estados Unidos quer a prisão de Alexandre de Moraes,Fake
"Projeto de lei em tramitação na Câmara dos Deputados quer obrigar as pessoas a tomarem a vacina contra a covid-19, sob pena de serem detidos por até um ano",Fake
"Lula confirma que Bolsonaro deixou Presidência com R$ 1,45 trilhão em reservas internacionais",Fake
"Suprema Corte dos EUA convoca a guarda nacional em 12 estados e começa a efetuar prisões de mesários, funcionários de correios e contadores de votos.",Fake
Governo irá taxar 25% da venda do seu imóvel com reforma tributária,Fake
STF tem funcionários única e exclusivamente para empurrar cadeiras de ministros,Fake
"Netanyahu foi eleito ""assassino do ano"" pela revista Time.",Fake
Vídeo de jornalista independente afirma que software usado nos EUA e Brasil durante as eleições é passível de fraude,Fake
Homem diz para Lula que o maior orgulho que já sentiu dele foi quando o petista foi preso,Fake
Este vídeo prova que nova funcionalidade das urnas pode anular voto de eleitores,Fake
"‘Saques do Tesouro Europeu’.
A revista francesa de sátira política ‘Charlie Hebdo’ ataca o regime corrupto de Zelensky.
Os oligarcas de Kiev enriqueceram fantasticamente enquanto os europeus ficaram cada vez mais empobrecidos.",Fake
"Foto mostra a mascote ""Pilili"", do TSE, fazendo o L",Fake
Imagens mostram como Bolsonaro recebeu obras da transposição do rio São Francisco,Fake
Lula disse que vitória do Boulos é irreversível,Fake
Votos pró-Trump foram encontrados enterrados no Arizona,Fake
"Ministro do Supremo Tribunal Federal (STF) Flávio Dino é visto pulando o carnaval ""fazendo o L"", em apoio a Lula",Fake
"O Congresso, quando criou o orçamento secreto, era a mesma quantidade de dinheiro que o governo tinha para fazer investimento.",Fake
Projeto que previa envio de TVs 4k e videogames para escolas de presídios é do governo do Rio e foi suspenso,Fake
"""Até em Portugal, as autoridades e a população não entendem como é que uma pessoa sem crime algum, está a ser prejudicado por corruptos das autoridades partidários (ministros) e um condenado é Presidente do Brasil.""",Fake
Deolane Bezerra é advogada de Lula,Fake
"Os primeiros apartamentos do Minha Casa Minha Vida com varanda, elevador e com três dormitórios da faixa um do Minha Casa Minha Vida – que é a popular – foram feitos pelo Movimento Sem Teto em parceria com Minha Casa Minha Vida.",Fake
Aprovado o voto impresso no brasil,Fake
Ministros do STF receberam valores milionários para manipular as eleições de 2022,Fake
Vocês nunca ouviram da minha boca falar em privatização.,Fake
"Fraude nas urnas: eleitor em Parauapebas, no Pará, foi votar e alguém já havia votado por ele",Fake
"O Ipec divulgou uma nova pesquisa contratada pela TV Globo sobre a intenção de voto para as eleições presidenciais. A disputa segue estável. Jair Bolsonaro tem 46%, e Lula tem 31% das intenções de voto",Fake
Vídeo mostra que eleitora idosa de SC teve seu título cancelado sem motivo,Fake
"PREFEITO DE CANOAS (PT), editou DECRETO DE APROPRIAÇÃO DE DONATIVOS e ESTÁ REEMBALANDO COM selo DO GOVERNO FEDERAL",Fake
Presidente Trump em seu discurso chama Lula de corrupto,Fake
Retrospectiva do governo Lula em 2023; um verdadeiro desgoverno,Fake
Juíza dos Estados Unidos manda recado a Moraes,Fake
Supermercados não irão mais fornecer sacolas gratuitas aos clientes por decisão do STF,Fake
Conexão com a internet permite fraude no flash card das urnas eletrônicas,Fake
Esse imóvel foi vendido. O meu patrimônio agora é um apartamento na Barra e uma sala comercial,Fake
Este vídeo mostra um discurso feito pelo presidente Jair Bolsonaro em 08/12/2022,Fake
Diretor do Datafolha confessa plano para fraudar urnas eletrônicas,Fake
Flávio Dino fechou posto da PRF no Maranhão,Fake
Cármen Lúcia confessa que Lula não foi eleito,Fake
Alexandre de Moraes mandou prender deputado Ubiratan Sanderson,Fake
Gilmar Mendes e Tóffolli foram enfiados no STF de forma ilegal,Fake
"""Constituição do Brasil impede Lula da Silva de se pronunciar publicamente durante 72 horas"".",Fake
"Acordo deu território de Roraima para Nicolás Maduro, presidente da Venezuela",Fake
"‘Temos muito o que aprender com o método de ensino americano, lá até as crianças de 4 anos já sabem falar inglês’, diz Bolsonaro.",Fake
"Os recursos humanos e financeiros, destinados ao fortalecimento dos órgãos ambientais, foram dobrados",Fake
"""Lula, ladrão, seu lugar é na prisão"". Primeiro comício do mula em Belo Horizonte.",Fake
"Declarações de Lula, como a de que ele só foi eleito porque os nordestinos analfabetos votaram nele",Fake
Governo divulga lista de beneficiários do INSS que têm direito ao ressarcimento de valores descontados indevidamente,Fake
Festa do Tráfico no Vidigal RJ comemora indicação de Flávio Dino ao STF,Fake
Jair Bostanaro inelegível chega ao aeroporto em Recife e é recebido por apoiadores (e vaias),Fake
The New York Times informa que Donald Trump solicitou que Marco Rubio investigue Eduardo Bolsonaro por declarações relacionadas ao Brasil e a Jair Bolsonaro.,Fake
Apresentador português desrespeitou o presidente Lula ao vivo,Fake
Lula disse que vai suspender mais de um milhão de beneficiários do INSS,Fake
Demétrio Magnoli é demitido da GloboNews após criticar a possível cassação do mandato do senador Sergio Moro.,Fake
"Amostragem ""pequena"" e resultados diferentes provam que pesquisas eleitorais não são confiáveis",Fake
Lula mandou esvaziar arquibancada por medo de ser vaiado no carnaval,Fake
Luiz Inácio Lula da Silva (PT) estava bêbado e com uma garrafa plástica com cachaça em um ato político na USP,Fake
"Papa Leão XIV supreende o mundo ao citar Nikolas Ferreira em discurso histórico, o que ele disse.",Fake
Governo Lula isenta as empresas de recolherem o FGTS dos empregados,Fake
Lula foi chamado de mentiroso por Biden ao criticar Jair Bolsonaro,Fake
"""Médico dá somente alguns de vida a Bolsonaro!!!""",Fake
Lula pegou inflação de 80% quando trabalhava na Villares [1966-1972],Fake
A deputada Talíria Petrone disse na Câmara dos Deputados que policiais são pagos para morrer,Fake
"As invasões de grupos pró-Hamas na abertura do Mercado de Natal em Bruxelas, repetidas também na Alemanha e no Reino Unido, ultrapassam a simples expressão política.",Fake
"VORCARO ABRE A BOCA E ENTREGA MORAES, TOFFOLI E LULINHA",Fake
Adélio Bispo é o único homicida brasileiro cujo sigilo telefónico e bancário é protegido pelo STF [Supremo Tribunal Federal] e OAB [Ordem dos Advogados do Brasil]!,Fake
Bombas que transportavam a água para o Nordeste foram desligadas para a volta da Operação Carro-Pipa,Fake
CNN desmente e desmascara Lula sobre empregos,Fake
Policiais militares denunciam fraude em urnas do DF,Fake
Caso do cachorro Orelha Lula ficou bravo: eles vão PAGAR,Fake
Apresentador da CNN ri e ironiza pesquisa que aponta Lula à frente de Bolsonaro,Fake
Capa da Veja mostra declarações do ex-presidente Lula sobre ministros do STF,Fake
Alexandre de Moraes pede retirada de vídeo em que Bolsonaro aparece emocionado,Fake
"O presidente do Paraguay decidiu ELIMINAR as ""bolsas-tudo-que-é-coisa"" porque diz que isso cria vagabundos e eterniza a pobreza",Fake
Grampo com Alexandre de Moraes mostra como Lula venceu as eleições,Fake
Guilherme Boulos aparece em foto ao lado de integrantes do Hamas,Fake
"Vídeo que circula no TikTok, no qual torcedores do Flamengo aparecem supostamente xingando o candidato à presidência Lula durante uma partida de futebol no Maracanã.",Fake
Passaporte de Lula foi apreendido pela PF em 2022,Fake
"Aqueles que tentam chegar ao poder de forma a saltar a eleição direta, eles oscilam entre invenções, falácias, porque não há como justificar o atentado que querem cometer contra a democracia. E é isso que nós chamamos de golpe. Alegam, em alguns momentos, que o motivo seria o que nós fizemos no Orçamento Federal. Ocultam que jamais houve nenhum desvio no que eles apontam como sendo o problema. Eles não sustentam, não sustentam qualquer argumento, porque não houve irregularidade.",Fake
Soma de votos por região mostra Bolsonaro como ganhador das eleições,Fake
Vaza áudio: Haddad e Manuela tramando contra Exército e Bolsonaro,Fake
Urgente Congresso americano convidou o Eduardo Bolsonaro pra depor,Fake
Servidor exonerado do TSE alega fraude nas eleições de 2022,Fake
QR code do título de eleitor vira voto para Lula,Fake
Decisão de Alexandre de Moraes interrompe o acesso do Exército à internet da Starlink,Fake
Eduardo Bolsonaro renuncia ao cargo de deputado federal e fica nos EUA,Fake
Prefeitura Belo Horizonte anula eleição para Conselho Tutelar por irregularidades em urnas eletrônicas do TSE,Fake
"Quando nós peticionamos o TSE sobre possíveis vulnerabilidades, no dia seguinte não foi acolhido, não se discute nada mais além disso, e nos surpreendeu uma multa de R$ 22 milhões. Essa multa nos abalou e, no nosso entendimento, se a gente viesse a recorrer da multa ou da petição a multa poderia ser agravada e outras coisas poderiam acontecer",Fake
Forças Armadas encurralaram TSE e exigiram perícias em urnas eletrônicas,Fake
Título eleitoral tem propaganda para Lula,Fake
"Como é que vão condenar uma pessoa [Bolsonaro] sem nenhuma prova? Porque eles têm uma única delação de um colaborador [Mauro Cid] que mudou a versão seis, sete vezes em três dias, sob coação",Fake
"Ao afrontar o Presidente Jair Bolsonaro sobre o 13º salário do programa, Fernando Haddad (PT) chama o Bolsa-Família de ‘Bolsa-Farelo’. Que DESRESPEITO às famílias beneficiárias, ein, Haddad.",Fake
Vídeo mostra mesários inserindo votos fraudulentos em urnas nos EUA,Fake
Moraes diz em tom de ameaça depois de 7 de setembro quem comemorar está cometendo crime,Fake
Registro de aperto de mãos de Lula e Daniel Vorcaro,Fake
Geddel Vieira Lima foi inocentado pelo STF de todos os crimes no caso das malas de dinheiro,Fake
Filho de Bolsonaro ofende nordestinos em vídeo,Fake
"O Mantovani, um dos agressores de Moraes, que é um empresário rico, teve a cara de pau de pegar o auxílio emergencial, tirando o lugar de quem precisava",Fake
"Em discurso em 1º de dezembro, Bolsonaro afirma que Forças Armadas ‘estão presentes’",Fake
"Sr. Cesare Batista recebe mensalmente uma Pensão de Perseguido Político concedido pela Comissão da Verdade, ou seja ele por ser militante de 70 na Itália recebeu uma pensão no Brasil. É para acabar ! R$ 31.845,00.",Fake
Relatório do PL dá xeque-mate no TSE? O que estão esperando pra tirar esse governo impostor?,Fake
Presidente da Câmara Municipal de Coruche foi agredido por um cidadão de etnia cigana depois de entrar numa reunião camarária.,Fake
"Líder do governo no Senado, Jaques Wagner propõe adiar eleições de 2026",Fake
"Dos 193 países no mundo apenas três usam urnas eletrônicas: Brasil, Cuba e Venezuela",Fake
Flávio Dino é um criminoso que responde a 277 processos,Fake
Governador Tarcísio quer taxar gorjeta de garçons em São Paulo,Fake
STF quer acabar com a aposentadoria no Brasil,Fake
Deputados comemoram derrota de proposta para transformar bens e heranças em patrimônio do governo,Fake
Lula destinou 15 milhões de reais a empresas do Oriente Médio afetadas pela guerra e esse dinheiro sai do bolso do povo brasileiro,Fake
Ministro Flávio Dino visitou ONG no RJ onde polícia encontrou armas e granadas,Fake
TSE probiu pessoas com febre ou diagnosticadas com Covid-19 de votar nas eleições do próximo domingo.,Fake
"Obra da ponte sobre o Rio das Mortes, na rodovia MT-326, entre Cocalinho e Nova Nazaré, no Mato Grosso, é responsabilidade do governo Bolsonaro.",Fake
"Com grande pesar e após muita reflexão, submeto respeitosamente a Vossa Excelência a minha renúncia do cargo de Presidente da República Islâmica do Irão.",Fake
"EXCLUSIVO! Donald Trump em entrevista fala sobre tentativa de golpe em Jair Bolsonaro e diz que caso isso acontecer, enviará tropas do Exército Americano para o Brasil!",Fake
Ex-delegado federal Protógenes Queiroz teve que fugir para a Suíça por descobrir fraude nas urnas,Fake
Barack Obana não nasceu nos EUA e não poderia ser presidente,Fake
"Em áudio, Moro diz: será esse imbecil o presidente? Dallagnol responde: infelizmente esta ameba é a nossa única escolha [o Bozo].",Fake
Pesquisa do Datafolha mostra que Bolsonaro possui 64% de aprovação,Fake
O cara travou na hora de falar do rombo do governo Lula,Fake
"""Lula ladrão, seu lugar é na prisão”: público reage a homenagem na sapucaí""",Fake
Fraude nas urnas.,Fake
César Tralli e Nikolas Ferreira divulgam lista de beneficiários do INSS que podem receber indenização por descontos indevidos e dados vazados,Fake
Celso de Mello se aposentou do STF por invalidez,Fake
Foto mostra Bolsonaro sendo recebido por multidão em Belém (PA) no dia 13 de agosto de 2020.,Fake
Vídeo mostra recepção de Bolsonaro em Goiânia no dia 11 de agosto de 2022,Fake
EUA provaram que houve fraude nas eleições brasileiras de 2022,Fake
"“Olha o Lewandowski algemado em 1965, por ser Comunista e Terrorista do Grupo Guerrilheiro MR 8! Entendeu porque o Lula o colocou no STF?”",Fake
"Carteira estudantil seria gratuita, seguro DPVAT seria extinto e bandidos seriam presos em segunda instância, mas a esquerda não deixou.",Fake
"""O assassino da creche no comício de LULA e fazendo o L. Veja aí""",Fake
Brasil vai virar a Argentina e Lula já transforma superávit de Jair Bolsonaro em déficit,Fake
Vaquinha para custear todos os processos de Jair Bolsonaro,Fake
Lula culpa prefeitos por casos de dengue,Fake
Post no Twitter diz que o jornal “Financial Times afirma categoricamente que o governo americano interferiu nas eleições brasileiras para ajudar Lula”.,Fake
Post usa vídeo de uma médica que explica o protocolo adotado pela Prefeitura de Porto Seguro para o tratamento de casos de covid-19. Em nenhum momento a médica “desmascara” políticos ou faz referência ao presidente Jair Bolsonaro,Fake
Vereador foi empurrado dentro de esgoto a céu aberto por não cumprir promessa de campanha,Fake
"Na Dinamarca, pessoas recebem ajuda social são impedidas de votar",Fake
George Soros declarou que Bolsonaro não ganha as eleições em 2022,Fake
"O governo Lula cancelou o bolsa família de 5,5 milhões de pessoas, o que corresponde a quase 30% de todos os beneficiados",Fake
Deputada americana criticou Moraes por suspender o X no Brasil,Fake
Moraes foi condenado nos EUA por crimes contra o país,Fake
Idosa questiona Lula sobre os altos preços da gasolina,Fake
"Ao votar somente para presidente e deixar de escolher para outros cargos, o voto é anulado",Fake
Governo envia bombeiros para conter incêndios na Bolívia enquanto a Amazônia queima.,Fake
Greta Thunberg não é financiada por Soros,Fake
Pablo Marçal declarou apoio e voto em Guilherme Boulos,Fake
Reportagem do Jornal Nacional mostra que Bolsonaro é inocente da acusação de golpe de Estado,Fake
Tarcísio pediu intervenção federal no STF em reunião com 12 governadores,Fake
Reportagem sobre auxílio emergencial com valores entre R$ 150 e R$ 375 tem relação com governo Lula,Fake
Enfermeira diz que Lula não tomou a vacina bivalente contra a Covid-19,Fake
Áudio mostra Moraes ameaçando Hugo Motta e Davi Alcolumbre caso sejam pautados seu impeachment e anistia aos golpistas do 8 de Janeiro.,Fake
Câmara derruba decreto de armas de Lula,Fake
Foto mostra Boulos invadindo sede da Fiesp com o MTST em 2016,Fake
Governo Lula está cobrando 200 reais para donos de poços artesianos usarem a instalação,Fake
Vídeo mostra Flávio Bolsonaro no Sambódromo após participar de culto nos EUA em 2025,Fake
Bolsonaro disse que enfermeiros só servem para servir sopa,Fake
Teve muito mais gente sem luz em São Paulo. Do que no furacão na Flórida.,Fake
Boulos quer instaurar IPTU dos túmulos nos cemitérios,Fake
Vídeo mostra Fernandinho Beira-Mar sendo transferido do Rio Grande do Norte para o Rio de Janeiro a pedido de Flávio Dino,Fake
"Discussão entre Bolsonaro e Michelle no carro: ""Tá querendo me f..., pô?""",Fake
Brasil está em cooperação técnica com o Hamas,Fake
TV Senado veiculou ‘Grite Fora Bozo!’ em transmissão de depoimento à CPI,Fake
"A Petrobras, ao longo de 14 anos de PT, se endividou em aproximadamente 900 bilhões de reais",Fake
"Lula é responsável por demarcações de Raposa Serra do Sol e Suiá Missú, que prejudicaram agricultores",Fake
"Se Flávio Bolsonaro vencer, eu vou embora para Cuba, diz Lula",Fake
G1 noticiou que Geraldo Alckmin disse que governo Lula vai taxar o Pix,Fake
"Moro disse que, em seu pacote anticrime, classificou as milícias como organizações criminosas, mas o PSOL foi contra essas propostas",Fake
A GCM não [está] fazendo ronda escolar.,Fake
O TRF1 alterou certidões eleitorais de Lula para atestar que não constam processos contra ele,Fake
Não se vê qualquer iniciativa do presidente de cercear a liberdade de imprensa.,Fake
Vídeo mostra recepção ao presidente Bolsonaro em aeroporto de Belo Horizonte,Fake
Decisão do STF resultou em casos de intoxicação por metanol,Fake
Projeto de Lei da deputada Maria do Rosário transforma legítima defesa em crime,Fake
Vídeo mostra Putin imitando Bolsonaro em Nova York ao comprar sorvete na rua,Fake
Bolsonaro gastou apenas R$ 65 milhões de publicidade por ano,Fake
"Tem que ser preso! Arthur Lira denuncia atentado na Câmara. Estranho isso gente porque na eleição o sistema caiu quando meu patrão foi votar na hora de confirmar o sim pra Bolsonaro 22""",Fake
"Áudio supostamente vazado da Polícia Militar de São Paulo (PMSP), em que dois homens discutem e caracterizam uma ocorrência como “tentativa de homicídio” contra Pablo Marçal; um vídeo que traz, junto à entrevista concedida pelo candidato a respeito do caso, uma foto da deputada estadual Luciana Genro (PSOL-RS); e outro vídeo que afirma que um assessor do PSOL tentou contra a vida do político.",Fake
Prefeito bolsonarista agradece Lula.,Fake
Exército invade a Polícia Federal e resgata ajudante de Bolsonaro,Fake
Macron deu um golpe de Estado ao dissolver a Assembleia Nacional,Fake
"Em 2021, Flávio Dino escreveu em uma rede social que é homossexual",Fake
O TSE vetou a campanha de vacinação do Ministério da Saúde contra poliomielite,Fake
Michelle Bolsonaro recebe repatriados de Israel,Fake
Pablo Marçal será o candidato de Bolsonaro para a Prefeitura de SP,Fake
Ministro Fernando Haddad afirmou que taxará tudo e que tem muita gente para comprar apoio,Fake
"Joe Biden não vai chegar a ser eleito, vai cair na Suprema Corte dos EUA por fraude.",Fake
Reportagem mostra fome durante governos do PT. Esta é a era Lula que tirou a população da extrema pobreza,Fake
Bolsonaro pede divórcio após suposto envolvimento de Michelle Bolsonaro com o banqueiro Daniel Vorcaro,Fake
TSE descarta 200 mil urnas para apagar rastro da fraude e enterrar qualquer chance de auditoria,Fake
Vídeo mostra Lula recebido com gritos de “ladrão” no aeroporto de Campinas em 5 de maio,Fake
BOLSONARO TINHA RAZÃO. A fabricante de urnas eletrônicas dos Estados Unidos anunciou que mudou de opinião sobre a segurança eleitoral. Agora a empresa pede que o governo torne obrigatório que todas as máquinas emitam comprovante de voto em papel.,Fake
"A gasolina tá cara? Não tá cara a gasolina, não. Não tá R$ 6,00, R$ 6,50, R$ 7,00, não é verdade. Tá custando na refinaria, o litro da gasolina, R$ 1,95, em média",Fake
O decreto [de emergência em saúde pública] foi publicado no dia 3 de Fevereiro de 2020 [pelo governo Bolsonaro] e foi enviado para o Congresso um Projeto de Lei com regras para a quarentena sanitária e foi descartado por Rodrigo Maia.,Fake
Vídeo mostra Lula embriagado convidando casais para esquentarem Vale do Anhangabaú,Fake
Eduardo Bolsonaro divulga nota de pesar após Trump receber Lula na Casa Branca,Fake
Lula revogou norma de Bolsonaro que permitiu escândalo no INSS,Fake
Esta faixa usada por Bolsonaro prova que as Forças Armadas o “empossaram presidente do Estado-Maior” e que seu mandato pode ser prolongado,Fake
Juíza corajosa desafia Moraes e manda libertar Jair Bolsonaro,Fake
Venezuela vendeu urna para o Brasil,Fake
Fotografia mostra o ex-presidente Lula bêbado e urinado durante evento em Davos.,Fake
120 mil militares da ativa do Exército estão prontos para prender Alexandre de Moraes,Fake
"O cachaceiro disse isso. Se não acredita, confira no Google. ‘Basta colocar um grão na mesa do nordestino, ele vota em você’. ‘Com dez reais eu compro um baiano’",Fake
"Lula usou R$ 1,4 bilhão no cartão corporativo e Bolsonaro R$ 41,2 milhões",Fake
Ministro do STF Alexandre de Moraes foi afastado das funções,Fake
Pablo Marçal indica link para resgate de saldo no CPF,Fake
Lula obriga militares a cavar buracos onde Bolsonaro recebeu mais de 85% dos votos válidos,Fake
"O STF liberou para o Lula as mensagens trocadas entre membros da Lava Jato. O STF proibiu Bolsonaro de ter acesso às mensagens dos celulares de Adélio, o esfaqueador.",Fake
Alexandre de Moraes foi chamado de ditador em palestra sobre democracia,Fake
"Lula é reconhecido pelo mundo todo como bandido, antidemocrático e antipatriota",Fake
"""Em Almeirim a urna está aberta. Vergonha. Pulhas. Anule-se esta votação""",Fake
Pesquisa Datafolha não tem registro no TSE,Fake
Governo anunciou salário mínimo de R$ 1.820 para 2026,Fake
Chefe do servidor do TSE exonerado que apontou falhas na fiscalização das inserções também faz o L,Fake
"Após fala de Moraes, Fux dá lição de moral em colegas do STF em meio a julgamento de Bolsonaro",Fake
Autor de música que critica STF foi preso a pedido de Alexandre de Moraes,Fake
Javier Milei afirmou que seu governo não tem responsabilidade sobre empréstimo concedido pelo Brasil a gestão de Alberto Fernández,Fake
Justiça nega pedido de prisão de Bolsonaro no caso das joias,Fake
"Lula não pode ser diplomado. Lula não foi inocentado, ele é ficha suja. Não tem certidões negativas em dia. Lula não foi absolvido. Apenas foi solto porque foi encontrado um erro processual.Uma questão de jurisprudência.",Fake
João Cotrim Figueiredo tem relação com a gestão de Rendeiro no BPP.,Fake
Haddad defende fim da estabilidade do servidor público,Fake
"Erika Hilton vai ser ministra da Mulher, Família e Direitos Humanos no Governo Lula",Fake
A iniciativa de convocar novas eleições gerais cabe exclusivamente à presidenta Dilma.,Fake
Tribunal Militar nega pedido para cassar patente de Bolsonaro.,Fake
Governo Lula vai descontar 35% do FGTS,Fake
Moraes afasta auditores fiscais que identificaram recebimento de propina do PT pelos ministros do STF,Fake
Jair Bolsonaro decretou estado de sítio após as manifestações de 7 de setembro de 2021,Fake
Boulos questionou o resultado das eleições de SP,Fake
Fernando Haddad criou o Enem,Fake
"Vídeo que mostra pessoas consumindo maconha em um soprador de folhas tendo como trilha sonora, a música Daddy Cool, do grupo Boney M. Texto sobre as imagens afirma que a cena teria sido gravada na Universidade Federal do Pará (UFPA) e sugere que as drogas teriam sido liberadas pelo Supremo Tribunal Federal (STF).",Fake
Medidas foram tomadas pelo governo Bolsonaro em reação à pandemia do coronavírus,Fake
"Donald Trump: ""o Papa não fará o Lula ser mais respeitado, mas o Lula fará o Papa perder o respeito""",Fake
Lula diz que pobre tem que trabalhar porque se estudar ele parar de votar.,Fake
Eleitores do PT espancaram idosas eleitoras de Bolsonaro,Fake
Trump acusa STF de golpe de Estado no Brasil e promete sanções duras,Fake
Espaço dedicado para os eleitores do Bolsonaro explicarem a retirada da INSULINA do SUS.,Fake
As empresas Probank que faziam manutenção das urnas eram de José Dirceu,Fake
Quem não votou nem justificou a ausência no prazo de até 60 dias após o pleito pode emitir o boleto para quitação de multas nos sites do TSE ou dos TREs .,True
Lula está morto e foi substituído por sósia,Fake
Comediante é preso a mando do STF,Fake
JBS Friboi abriu contas na Suíça com R$ 300 milhões para Lula e Dilma,Fake
"A prefeitura sabia o tempo todo [sobre guardas civis investigados por integrar uma milícia na Cracolândia] e não fez nada. Sabia de tudo. É uma operação e aí ela dá uma declaração, a responsável por essa operação que está acontecendo na Cracolândia, Salus et dignitas. Tem uma declaração oficial da responsável que ela fala: ‘A prefeitura sabia e se omitiu’. Por isso que a prefeitura não vai participar dessa operação.",Fake
Alexandre de Moraes diz que quem for para as ruas no dia 25 vai estar cometendo crime,Fake
"Judiciário brasileiro é eleito o segundo mais corrupto e injusto do mundo, segundo ranking global",Fake
"TSE vê crime em Bolsonaro querer baixar gasolina em ano eleitoral, mas não viu quando Dilma baixou energia a poucos meses das eleições.",Fake
Lula é atacado em Bagé,Fake
"Quando a gente fala da educação são três compromissos principais que a gente tem com o combate ao racismo. Um deles é a efetivação de uma lei muito importante, que é a lei 10.639, que é justamente da gente trazer a perspectiva não só da história por meio do ponto de vista da África, mas também da cultura afro-brasileira, e poder trazer outros pontos de vista para o currículo escolar.",Fake
"Tropas do exército estão se dirigindo para as casas dos 11 ministros do STF, a ordem é para cortar a grama",Fake
"Urgente. Após Elon Musk fazer uma investigação sobre Moraes nos Estados Unidos onde descobriu que ele tem 3 mansões avaliadas 43 milhões de dólares, Elon Musk vai trazer mais novidade de dinheiro na conta de Moraes e ele vai ter que explicar para nação brasileira onde ele arrumou todo esse dinheiro",Fake
Deputados podem reformar-se ao fim de três anos de atividade e receberem reforma de 100% do vencimento,Fake
Transposição do São Francisco esteve parada durante os governos de Lula/Dilma/Temer e só andou com Jair Bolsonaro.,Fake
Policiais da Lava Jato visitaram filho do Lula e encontraram recibo de cremação e dinheiro sem numeração,Fake
"Em 2022, o TSE proibiu diminuir o preço dos combustiveis",Fake
Lula inaugurou refinaria que havia sido fechada durante o governo de Jair Bolsonaro,Fake
STF quer acabar com a aposentadoria para a vida toda e com o PIS/Confins,Fake
Taí vídeo que Dino mandou apagar,Fake
Lula tem projeto de moradia social para que casas com mais de 60 m² abriguem pessoas sem-teto,Fake
Vídeo mostra urnas sendo fraudadas em Sindicato filiado à CUT,Fake
Governo Lula propõe imposto do MEI três vezes maior para aumentar arrecadação,Fake
FUX DETONA MORAES E DIZ QUE ELE PERSEGUE BOLSONARO DURANTE SEU VOTO,Fake
Deputado do PT diz que governo está sem dinheiro para manter o básico,Fake
Senador Randolfe Rodrigues prestou solidariedade ao atirador de Trump.,Fake
Diálogo mostra que Moraes conversou com engenheiro da Oracle para fraudar eleições,Fake
Bolsonaro não recebeu votos em Itacoatiara (AM),Fake
A população de rua quase triplicou nos últimos três anos,Fake
"Em vídeo, pesquisador muda voto de Boulos para Marçal",Fake
Tatá Werneck tenta constranger Michelle Bolsonaro em entrevista,Fake
Aprendendo com Lula como ofender seus próprios eleitores. Jumento andando de moto ou de carro?,Fake
Foto de Bolsonaro em sala de cirurgia foi encenada,Fake
Lula diz que brasileiros estão dispostos a dar a vida por ele em uma eventual guerra,Fake
WhatsApp está banindo temporariamente usuários que façam parte de grupos antidemocráticos ou que tenham criticado o ministro do STF Alexandre de Moraes no X. A Polícia Federal está confiscando essas contas e as investigando.,Fake
"O presidente Bolsonaro vai agir, e eu olhando na sua câmera, digo: não vai. Não vai. E digo: não se iludam. Vocês serão presos. E não haverá ninguém que os defenda",Fake
STM cobra explicações de Moraes após fraude constatada pelo Exército,Fake
"Em 2014, a previdência social era superavitária.",Fake
"Governo Lula cortou salário de grevistas do INSS, coisa que Bolsonaro não teria feito",Fake
Débora Santos pode ser condenada a 14 anos de prisão por pichar estátua da Justiça com batom,Fake
Homem ao lado de Moraes é o mesmo que sentou em sua cadeira em 8/01/2023,Fake
Alexandre de Moraes pode ser preso a qualquer momento,Fake
"Trump chamou Moraes de ‘tirano’, ‘psicopata’ e ‘endemoniado’ em anúncio na Casa Branca no último dia 2",Fake
"Lula diz que trabalhador tem de trabalhar, não pensar em lazer",Fake
